unit,icha11_hf,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 
MIO_PPS,HF3,DK	3034.35 	2918.44 	2813.55 	2830.44 	2688.53 	2609.62 	2637.35 	2618.61 	2582.17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,EA12	168771.33 	166447.08 	163048.01 	163478.94 	155601.26 	150596.07 	149586.42 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,EA18	173551.28 	171030.41 	167486.27 	167947.83 	159760.45 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,EA19	174951.63 	172396.00 	168799.02 	169226.64 	160937.26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,EE	552.50 	522.78 	447.18 	435.99 	397.25 	368.23 	332.89 	311.24 	309.43 	278.63 	286.25 	285.85 	244.74 	227.02 	201.29 b	160.14 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,EL	6368.36 	6094.22 	6166.60 	6450.73 	6212.84 	5834.07 	5570.31 	6137.89 	6368.71 	7038.49 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,ES	25565.87 	24704.04 	23739.72 	24367.98 	23430.86 	22166.61 	21487.74 	20189.86 	20113.07 	18992.18 	20271.15 	19272.29 	18523.85 	17501.27 	16353.41 	15530.20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,EU15	211162.41 	205426.34 	199776.79 	199661.08 	190966.82 	185227.47 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,EU27_2007	245970.65 	239497.43 	232531.73 	231791.78 	221014.93 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,EU27_2020	213006.82 	209985.80 	205331.35 	205459.05 	194900.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,EU28	246792.54 	240307.83 	233329.90 	232579.82 	221762.73 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,FI	3164.25 	3195.57 	3210.09 	3175.91 	2905.18 	2875.20 	2763.21 	2726.74 	2687.23 	2519.69 	2560.40 	2497.45 	2260.87 	2200.48 	2084.34 	1963.87 	1920.42 	1825.23 	1775.93 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,FR	22939.31 	23262.69 	23230.54 	23529.23 	23106.21 	22483.47 	21980.08 	21503.37 	20863.90 	19977.49 	19195.77 	18045.85 	16948.95 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,HR	577.73 	577.40 	566.62 e	546.55 e	525.15 	390.85 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,HU	4061.42 	3868.56 	4010.52 	3982.89 	3971.80 	3859.45 	3973.14 	3826.64 	3551.67 	3082.56 	3158.01 	3123.43 	3155.62 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,IE	2076.01 	2071.14 	2022.46 	2080.62 	2118.63 	2145.38 	2156.73 	2076.21 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,IS	178.65 	169.80 	164.33 	169.78 	161.55 	156.16 	156.26 	151.49 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,IT	35628.57 	35344.13 	34195.06 	34304.83 	31724.78 	30769.23 	31178.82 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,LT	1519.44 	1489.53 	1436.29 	1381.74 	1254.44 	1218.97 	1150.10 	983.06 	911.26 	881.17 	970.91 	880.05 	872.83 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,LU	237.83 	229.93 	225.23 	223.18 	221.06 	213.11 	208.00 b	211.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,LV	1007.35 	983.70 	1011.91 	875.69 	764.75 	719.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,MT	457.78 	443.94 	407.89 	417.90 	363.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,NL	7269.73 	7189.04 	7210.98 	7341.26 	7352.04 	7208.63 	6241.77 	5601.29 	5257.16 	5219.18 	5715.18 	4358.33 	4320.29 	4813.04 	4590.08 	4194.62 	4225.08 	4049.97 	3931.70 	3621.05 	3371.60 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,NO	3433.24 	3356.79 	3257.71 	3274.88 	3214.21 	3071.66 	2987.10 	2898.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,PL	11779.05 	12931.43 	12537.31 	12403.94 	11306.65 	11350.79 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,PT	6757.50 	6485.28 	6382.43 b	5683.59 	5383.62 	5147.94 	5364.68 	5180.10 	5106.30 	5005.86 	5202.49 	5045.98 	4797.07 	4352.71 	3979.92 	3709.44 	3408.61 	3531.48 	3477.42 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,RO	4590.95 	4158.21 	3778.35 	3573.33 	3230.80 	3152.04 	3089.13 	3157.52 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,SE	5473.43 	5433.79 	5438.85 	5685.92 	5366.54 	5119.52 	5094.27 	4767.66 	4120.59 	4141.10 	4106.31 	3969.73 	3733.87 	3505.24 	3279.11 	3090.43 	3135.21 	3010.49 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,SI	543.26 	524.20 	500.39 	517.24 	510.10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,SK	1585.35 	1504.23 	1488.51 	1605.19 	1495.45 	2053.66 	2034.21 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF3,UK	34232.63 	31226.97 	29487.20 	29318.36 	28174.09 	27349.72 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF31,AT	5834.86 d	5872.86 d	5795.44 d	5652.84 d	5378.80 d	5178.45 d	4908.65 d	4644.05 d	4511.40 	4216.87 d	4347.47 d	4356.97 d	4161.17 d	4069.56 d	3866.53 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF31,BA	811.84 	758.86 	756.17 	742.18 	701.37 	678.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF31,CH	9929.98 	8866.17 	8758.58 	8382.23 	7795.23 	6999.29 	6916.10 	6421.77 	6364.92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF31,CY	629.78 	603.04 	595.01 	548.74 b	583.04 	548.44 	551.44 	540.96 	565.40 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF31,CZ	: 	: 	: 	: 	: 	2641.72 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF31,EL	: 	: 	: 	: 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF31,FR	11862.88 	11565.00 	11476.98 	11468.74 	10989.66 	10609.80 	10142.51 	9615.19 	9280.44 	8644.39 	7882.08 	7138.36 	6478.32 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF31,HU	3353.89 	3162.27 	3287.22 	3238.13 	3259.52 	3150.04 	3236.86 	3040.30 	2791.03 	3082.56 	3158.01 	3123.43 	3155.62 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF31,IS	: 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF31,LT	1456.31 	1398.96 	1337.81 	1285.46 	1162.39 	1141.29 	1072.23 	907.74 	832.39 	778.47 	871.53 	788.79 	793.17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF31,LU	101.38 	96.98 	93.93 	90.71 	91.60 	88.21 	85.27 b	67.37 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF31,LV	874.77 	867.11 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF31,MT	457.78 	443.94 	407.89 	417.90 	363.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF31,NL	3287.38 	3177.02 	3181.34 	3262.98 	3057.79 	3041.86 	3039.02 	2812.41 	2603.47 	2514.78 	3034.99 	2938.29 	2764.45 	3286.88 	3125.07 	2856.78 	2810.01 	2675.72 	2548.66 	2292.02 	2110.87 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF31,NO	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF31,RO	3604.35 	3193.60 	2824.97 	2726.61 	2426.61 	2429.26 	2346.04 	2477.33 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF31,SI	543.26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF32,AT	627.08 d	640.90 d	656.28 d	703.50 d	667.04 d	674.93 d	667.38 d	649.92 d	639.73 	619.96 d	521.01 d	541.08 d	523.87 d	498.17 d	490.87 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF32,BA	99.16 	94.76 	96.78 	95.84 	91.08 	86.68 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF32,CH	2533.94 	2465.01 	2429.75 	2409.05 	2215.83 	2108.18 	1970.42 	1846.96 	1742.80 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF32,CY	86.32 	82.63 	81.48 	75.05 b	11.64 	10.94 	10.97 	10.74 	11.31 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF32,CZ	: 	: 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF32,EL	: 	: 	: 	: 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF32,FR	11076.43 	11697.69 	11753.56 	12060.49 	12116.56 	11873.66 	11837.57 	11888.18 	11583.46 	11333.10 	11313.69 	10907.50 	10470.63 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF32,HU	707.53 	706.29 	723.29 	744.76 	712.29 	709.41 	736.28 	786.34 	760.64 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF32,IS	: 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF32,LT	63.14 	90.57 	98.48 	96.27 	92.04 	77.67 	77.88 	75.32 	78.87 	102.70 	99.39 	91.26 	79.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF32,LU	136.45 	132.95 	131.30 	132.47 	129.46 	124.90 	122.73 b	143.71 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF32,LV	132.59 	116.59 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF32,MT	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF32,NL	3982.35 	4012.90 	4029.64 	4078.29 	4294.25 	4166.77 	3202.74 	2788.88 	2653.69 	2704.40 	2680.20 	1420.03 	1555.84 	1526.17 	1465.01 	1337.84 	1415.07 	1374.25 	1383.04 	1329.03 	1260.73 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF32,NO	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF32,RO	986.60 	964.61 	953.38 	846.72 	804.18 	722.78 	743.10 	680.19 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF32,SI	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,AT	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,BA	0.00 	0.00 	0.00 	: 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,BE	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,BG	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,CH	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,CY	: 	: 	: 	10.21 	5.50 	5.84 	4.68 	4.59 	4.20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,CZ	: 	: 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,DK	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,EE	0.00 	0.00 	0.04 	0.09 	0.71 	0.27 	0.53 	0.78 	0.00 	0.00 	0.00 	0.00 	0.01 	0.00 	0.00 b	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,EL	23.83 	31.13 	45.93 	288.51 	218.00 	142.06 	26.64 	36.68 	4.38 	2.28 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,HU	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,IS	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,LT	1.12 	1.05 	0.73 	2.72 	2.07 	1.57 	2.04 	3.08 	2.38 	0.26 	0.17 	0.32 	0.29 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,LU	32.19 	29.77 	27.67 	28.84 	27.90 	27.83 	27.68 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,LV	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,MT	0.22 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,NL	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,NO	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,PL	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,RO	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF4,UK	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,AT	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,BA	0.00 	0.00 	0.00 	: 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,BE	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,BG	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,CY	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,DK	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,EE	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 b	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,EL	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,ES	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,HU	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,IS	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,IT	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,LT	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	0.00 	0.00 	: 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,LU	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,LV	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,MT	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,NL	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,NO	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,HF_UNK,RO	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,TOT_HF,AT	35185.80 	34024.80 	33527.00 	33294.79 	31656.65 	30532.07 	29859.72 	28250.24 	27691.85 	26794.94 	26685.45 	26044.97 	24912.12 	23811.03 	22574.96 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,TOT_HF,BA	3105.86 	2929.39 	2973.90 	2905.72 	2735.60 	2627.43 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,TOT_HF,BE	41906.74 	41150.46 	39983.35 	40876.81 	38640.97 	37389.56 	36389.58 	34765.47 	33209.23 	31565.91 	30485.99 	29169.25 	28035.44 	27194.98 	26155.18 	24617.63 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,TOT_HF,BG	8911.33 	8616.01 	8414.88 	8035.99 	7755.81 	6801.29 	7085.33 	6476.44 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,TOT_HF,CH	44542.75 	42911.57 	42105.52 	41732.62 	38449.94 	36194.08 	34356.84 	32242.58 	30959.58 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,TOT_HF,CY	1604.20 	1505.79 	1467.08 	1395.04 	1318.24 	1313.12 	1327.33 	1333.43 	1337.89 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,TOT_HF,CZ	24220.91 	22101.69 	20845.47 	20914.55 	20580.37 	19444.63 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,TOT_HF,DE	370806.11 	358448.66 	344746.71 	336946.17 	317896.93 	301429.99 	294459.55 	283964.82 	276091.98 	262764.35 	255486.72 	251275.98 	239986.56 	232275.12 	223740.00 	220865.62 	213730.02 	205184.69 	199360.48 	190955.68 	181140.31 	175445.14 	171390.31 	160574.48 	: 	: 	: 
MIO_PPS,TOT_HF,DK	22043.77 	21242.85 	20518.35 	20698.24 	19518.08 	18896.49 	18626.56 	17996.35 	17949.55 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,TOT_HF,EA12	1113727.12 	1083733.07 	1060099.59 	1053174.48 	1003939.23 	968404.91 	954886.52 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,TOT_HF,EA18	1136716.80 	1105510.04 	1081518.64 	1075148.56 	1024609.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_PPS,TOT_HF,EA19	1142785.50 	1111378.01 	1087229.81 	1080803.53 	1029877.12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
